pledge_types,start_month,start_day,population,Person,Team,num_projects,num_backed,category_art,category_comics,category_crafts,category_dance,category_design,category_fashion,category_film_Video,category_food,category_games,category_journalism,category_music,category_photography,category_publishing,category_technology,category_theater,region_Africa,region_Asia,region_Europe,region_North America,region_Oceania,region_Other,region_South America,duration_<1 week,duration_1-2 weeks,duration_2 weeks - 1 month,duration_1-2 months,fb_likes,fb_comments,fb_shares,fb_positive_reactions,fb_negative_reactions,success,collection_ratio,num_backers
7,9,1,0.06272558685575406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,36,6,11,1,0,1,8.41670000000001,8.205218426395412
3,9,1,0.3663417835041059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28,11,6,3,0,1,5.578119999999995,8.164225652265827
6,9,1,0.04175424629270724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,47,11,11,5,0,1,3.292980000000005,7.07326971745971
6,9,0,0.028332084644479106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,16,4,5,3,0,0.5671999999999991,4.804021044733257
16,9,1,0.002682003514432876,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,8,2,2,1,1,2.720640000000002,5.0106352940962555
9,9,0,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,5,1,0,1,1,1.2215999999999982,5.384495062789089
14,8,1,0.04175424629270724,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,21,6,2,30,1,2.0761333333333316,6.974478911025045
20,8,3,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45,4,9,5,6,1,5.182599999999993,5.220355825078324
11,8,3,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,3,1,5,3,1,1.680720037896732,5.476463551931511
8,8,3,0.3142524355482294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,37,14,10,2,2,1,1.5212486969781456,4.6443908991413725
12,8,1,0.01975926318529619,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,7,1,2,1,1,1.0560000000000003,4.23410650459726
8,8,6,0.10309455704751432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,5,3,3,1,1,1.019047619047619,3.4965075614664802
5,8,1,0.07266145761984097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,40,0,2,3,1,1,1.5839583333333347,6.095824562432225
10,8,6,0.00519219748042239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49,5,7,4,0,1,1.5403100000000007,7.280697195384741
8,7,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,49,5,12,3,0,1,4.000099979334617,7.227662498728654
4,7,2,0.044107015390756746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,2,2,1,0,1,1.4835000000000014,3.8066624897703196
18,6,6,0.37357741223361984,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,3,3,3,0,1,1.2229179487179502,4.990432586778736
11,8,3,0.062066580277921835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,0,0,1,2.0787333333333304,5.25227342804663
2,7,1,0.011222963578481921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,71,22,32,11,1,1,1.0561099999999999,5.099866427824199
23,7,0,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,4,2,0,0,1,1.0108800000000007,6.805722553416985
2,7,2,0.020784339716501708,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,7,1,1,1,1,7.463570000000002,9.376617231601282
9,7,5,0.3386374714115682,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,3,0,2,0,1,1.2222993630573247,7.1308988302963465
9,7,1,0.12191034651530239,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,1,0,1,3.501300000000001,7.013915474810528
7,7,1,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,1,1,1.035333333333333,4.30406509320417
14,7,1,0.04601489007124104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,15,1,4,0,0,1,6.245828571428577,7.069874128458572
20,7,1,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,0,1,0,1,1.6515100000000036,7.518607216815252
14,7,0,0.027863350195674284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0.07857894736842101,4.859812404361672
20,7,4,0.3386374714115682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,3,4,1,0,1,1.405499999999999,5.3471075307174685
9,7,0,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,25,5,3,0,0,1,1.010799999999999,5.4116460518550396
7,7,3,0.10309455704751432,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,2,1,0,0,1,1.049666666666667,4.0943445622221
17,7,0,0.0012647315820858672,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,3,0,0,0,1,3.6197599999999976,5.820082930352362
10,7,1,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13,2,0,0,0,1,1.9645300000000026,6.257667587882639
15,6,3,0.17798537127286101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,3,2,2,0,0,0.7198666666666659,5.111987788356544
10,7,1,0.3663417835041059,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,14,3,2,2,1,1.6855714285714314,4.700480365792417
15,6,1,0.03809202314795339,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,2,4,0,0,1,1.0039199999999981,5.303304908059076
21,6,6,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,1,1.072799999999999,5.988961416889864
4,7,1,0.007676893367887054,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,2,0,0,1,1.0468000000000002,3.58351893845611
28,7,1,0.0053259615654780625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,6,4,0,0,1,1.0923000000000005,6.98100574072173
7,7,1,0.030668676578473344,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,0,4,3,0,1,6.134789999999998,8.00469951054955
7,7,0,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,6,10,1,0,1,2.4347333333333294,6.068425588244111
13,7,0,0.0026663640954431274,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,6,5,2,1,1,4.399999999999997,6.569481420414296
9,7,4,0.020834170759242723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,3,0,2,0,1,1.0047999999999992,4.343805421853684
16,6,1,0.07169633966344434,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62,6,11,10,0,1,2.2631500051551834,7.895808377083183
7,5,2,0.00034473939910663554,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0.22046941131204253,3.784189633918261
4,6,6,0.09582993489654948,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,3,0,0,0,1,1.627384615384611,4.941642422609304
5,5,4,0.0032033921675728378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,3,4,1,0,1,1.0090909090909086,4.30406509320417
8,6,1,0.027863350195674284,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,33,4,9,13,0,1,1.0006666666666684,3.9889840465642745
16,6,1,0.0303399799071557,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,2,10,0,0,1,1.0143703703703713,5.225746673713202
12,5,3,0.0004411750141953498,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,2,3,1,0,1,1.3177380952380962,5.4638318050256105
7,6,1,0.0009788752676570067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,1.0,4.30406509320417
6,5,4,0.0144040841379232,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,2,2,1,0,1,9.866312500000001,7.988882253309227
19,6,2,0.00074137119703889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43,3,9,4,0,1,1.185764705882354,6.115892125483034
13,6,0,0.5509254659796262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,13,3,3,0,0,1,1.126989999813426,5.081404364984463
10,6,6,0.026695412725387436,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4,1,0,0,1,1.7180000000000013,5.541263545158426
11,6,6,0.02696146209656856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,8,1,7,2,1,1.0246808510638288,5.37989735354046
14,6,0,0.00152871959718234,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,2,1,0,0,0.7055729166666669,6.0473721790462776
10,5,3,0.06413519592091702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,0,3,1,0,1,1.2533333333333327,4.276666119016055
21,6,0,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,3,7,0,0,1,2.577799999999994,7.343426229147367
8,6,6,0.0035330298927552703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,0,0,1,1.1165,3.9889840465642745
9,6,0,0.004029861521235091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,1,1,4,0,1,1.0556666666666652,4.02535169073515
14,6,2,0.028332084644479106,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,10,1,0,0,1,8.57997333333332,8.268731832117737
8,6,0,0.0001568871228743445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33,3,2,0,0,1,1.0366666666666657,4.430816798843313
8,4,1,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,10,16,4,0,1,1.0751200000000007,5.872117789475416
9,6,3,0.020834170759242723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,2,2,0,1,1.0943333333333332,5.655991810819852
10,6,0,0.01939579233307286,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1,1,1.171666666666666,4.07753744390572
10,6,1,0.0006888066168813338,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,1,2,0,0,1,1.3831216216216222,6.26530121273771
8,6,2,0.02989280007306166,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0,7,1,0,1,1.6008000000000018,6.1779441140506
11,6,2,0.3386374714115682,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33,1,7,8,0,1,1.1257454545454566,6.71295620067707
12,5,4,0.0021183570615584133,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,2,0,3,0,1,1.0967812499999985,6.6895992691789665
14,6,3,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,5,3,10,1,0,0.3753999999999996,4.02535169073515
9,6,0,0.06272558685575406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,1,8,0,0,1,1.1501000000000028,6.111467339502679
35,5,0,0.17798537127286101,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,1,2,3,0,1,2.4624571428571427,6.838405200847344
17,6,1,0.0049414738436094905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,1,7,2,0,1,1.0078249982895013,6.508769136971682
21,6,1,0.043168739875548756,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,1,0,0,0,0.18709741494282242,4.990432586778736
17,5,4,0.06272558685575406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,2,2,0,0,1,1.266849999999998,6.525029657843462
7,6,0,0.10309455704751432,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,2,2,2,0,1,7.075999999999989,6.1463292576688975
20,5,2,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,1.0855000000000012,5.159055299214529
8,5,3,0.17798537127286101,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,8,3,3,0,1,1.6240666666666652,5.662960480135946
21,5,2,0.4490721589796691,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,124,33,25,16,0,1,3.036639999999997,7.0431599159883405
9,5,1,0.0032752707580014227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,4,0,0,1,1,1.0553333333333343,5.877735781779639
9,5,0,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,34,58,3,19,15,1,1.2167777777777786,4.844187086458591
8,6,4,0.10309455704751432,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,1,0,0,1,1.0028666666666664,4.718498871295094
44,5,2,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,3,24,6,0,1,1.341051625239006,5.793013608384144
24,5,2,0.568744679404683,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,1,12,5,0,1,1.1476190476190467,7.379008127628304
28,5,0,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,2,1,0,1,1.0543000000000007,5.598421958998375
24,5,1,0.051692895406299434,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,2,2,4,0,1,1.1463499999999995,7.2813856635702825
21,5,1,0.028332084644479106,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,8,5,5,0,1,1.4175416666666703,7.22983877815125
11,5,2,0.3663417835041059,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,1,0,0,0,1,2.965200000000001,6.55250788703459
19,5,2,0.030668676578473344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12,1,3,0,0,1,1.0574166666666671,5.594711379601839
8,5,1,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,0,0,4,0,1,2.7321111111111103,7.871692664323645
9,5,2,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,1,1,0,1,1,1.0364500000000005,5.605802066295998
9,5,3,0.007360609645165789,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,3,2,1,0,1,1.102575000000001,5.3706380281276624
14,4,4,0.5509254659796262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,0,8,3,0,1,1.3863842118028513,4.6913478822291435
26,5,2,0.02696146209656856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15,3,1,1,1,1,1.8876999999999944,5.777652323222656
20,5,3,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,6,0,0,1,1.044213333333332,6.0014148779611505
7,5,1,0.007096756066335701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,18,6,7,7,0,1,1.7892599999999994,5.056245805348308
17,5,1,0.06272558685575406,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,3,3,1,0,0,0.08724285714285722,3.6888794541139363
8,4,4,0.07003941268021693,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,1,0,0,0,1,5.505099999999996,7.149131598557407
20,4,0,0.01878522762322912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,0,0,1,1.013325714285715,7.282073658093465
9,4,3,0.02378558455151638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,0,1,1.0084348641049683,4.465908118654584
15,4,6,0.3386374714115682,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,1,2,0,0,1,1.0008000000000015,4.852030263919617
23,4,0,0.06272558685575406,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,1.22156,5.5254529391317835
11,4,0,0.044107015390756746,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,3,2,0,1,1.160285714285715,5.14166355650266
12,4,1,0.3663417835041059,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,1,0,1,1.2107500000000002,5.0689042022202315
15,4,2,0.020834170759242723,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,0,1,1.0371779141104296,7.124478262493424
11,4,6,0.3663417835041059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,3,1,0,1,1.4312999999999965,6.467698726104354
10,4,1,0.0018730108754010204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,1,1,2,0,1,1.8870000000000002,5.752572638825633
51,4,2,0.004252263917928993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,2,1,0,1,1,2.013444444444446,5.991464547107982
12,4,1,0.3386374714115682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,24,0,13,3,1,1.4743749999999987,7.029972911706386
7,4,1,0.17798537127286101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19,5,2,3,0,1,2.5523500000000063,7.113142108707088
15,4,1,0.03058326473722846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10,5,2,0,0,1,1.6031999999999975,5.497168225293202
13,4,2,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10,2,1,0,0,1,1.1183333333333327,5.802118375377063
21,4,3,0.005069905290098461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20,0,5,3,0,1,1.2391000000000019,5.883322388488279
6,4,0,0.3386374714115682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,3,1,0,1,1.3749999999999998,5.0369526024136295
18,4,2,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13,1,10,0,0,1,1.0441599999999975,6.2422232654551655
10,4,3,0.12191034651530239,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,7,6,3,0,1,7.178599999999989,7.368970402194793
19,4,0,0.3663417835041059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,2,0,1,1.1091333333333306,6.52795791762255
9,3,0,0.37357741223361984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,4,4,3,0,1,1.5115235042735042,3.091042453358316
10,4,1,0.020784339716501708,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,1,7,3,0,0,0.6581666666666676,4.204692619390966
5,3,2,0.0001146741352286339,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,3,0,0,1,1.0070000000000006,4.948759890378168
33,3,4,0.12191034651530239,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,10,13,0,0,1,1.289750000000001,6.068425588244111
2,4,0,0.0658638222462177,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,2,1,0,1,9.676666666666664,7.266128779556451
13,4,1,0.0012647315820858672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,2,0,0,1,1.0252599999999998,5.351858133476067
11,4,1,0.3663417835041059,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,2,0,0,1,1.2371714285714295,6.115892125483034
8,3,2,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,40,3,12,8,0,1,1.6571999999999985,5.062595033026967
13,3,6,0.09582993489654948,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,7,3,2,0,1,9.101840000000005,6.366470447731438
6,3,2,0.10309455704751432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,1.1885000000000006,4.04305126783455
17,4,1,0.3386374714115682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,63,17,28,5,1,1.0416799999999982,5.187385805840755
11,4,0,0.10309455704751432,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,8,6,0,1,1.3367999999999989,4.418840607796598
11,3,4,0.3663417835041059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8,0,4,0,0,1,1.2900000000000005,6.263398262591624
13,3,0,0.006297532462661354,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,1,0,0,1,1.0519999999999996,4.543294782270004
10,4,1,0.3386374714115682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,2,0,1,2.2591111111111157,5.54907608489522
