goal_amount,start_month,start_day,Person,num_projects,num_backed,duration_<1 week,duration_1-2 weeks,duration_2 weeks - 1 month,duration_1-2 months,fb_likes_at_posting,fb_followers_at_posting,fb_post_views,fb_readability,fb_readability_lix,fb_entropy_scores,fb_perplexity_scores,fb_fear,fb_anger,fb_anticip,fb_trust,fb_surprise,fb_positive,fb_negative,fb_sadness,fb_disgust,fb_joy,fb_post_sponsored,fb_post_age,fb_page_age,fb_topic_0,fb_topic_1,fb_topic_2,fb_topic_3,fb_topic_4,fb_topic_5,fb_topic_6,fb_topic_7,fb_topic_8,fb_topic_9,fb_topic_10,fb_type_link,fb_type_photo,fb_type_video,fb_entity_ORG,fb_entity_PERSON,fb_entity_DATE,fb_entity_CARDINAL,fb_entity_GPE,fb_entity_PRODUCT,fb_entity_WORK_OF_ART,fb_entity_ORDINAL,fb_entity_MONEY,fb_entity_TIME,fb_entity_NORP,fb_emotionality,success,collection_ratio,num_backers
10.308952660644293,12,1,0,1,2,0,0,0,1,1564901,1535785,118,12.186521739130434,40.391304347826086,0.7026264274231334,2.0190486344443754,5.668730624032385e-05,8.239568022236816e-05,4.354540343506849e-05,6.705022509031621e-05,7.01480525814474e-05,9.357900802599884e-05,9.801130370329692e-05,6.928829268833185e-05,2.475490148176952e-05,2.530063154443434e-05,0,1671,4839,0.3807063102722168,9.158563292054484e-05,6.042682766526508e-05,0.277791678905487,1.7839457102527585e-05,0.2335468530654907,6.030389719176435e-05,5.934423889399972e-05,2.2140912896055937e-05,7.425629175132212e-05,0.0681632682681083,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0006307608050133556,1,1.6386666666666678,1084.0000000000002
10.308952660644293,11,2,1,1,4,0,0,1,0,1564901,1535785,26,11.050000000000004,44.80952380952381,0.3661122582924809,1.4421171231739358,0.0909090909090909,0.0909090909090909,8.891857391444404e-05,0.0909090909090909,0.0909090909090909,0.1818181818181818,9.537961034109434e-05,0.1818181818181818,6.819764026841176e-05,0.1818181818181818,0,1671,4839,0.0823282077908515,5.591144048341187e-05,0.1394402235746383,0.2061019241809845,8.520327758465303e-05,2.3844134624702063e-05,9.665257978243168e-05,0.1394339650869369,0.2060047090053558,0.0726137310266494,0.129822090268135,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.9093434049154329,1,1.6922000000000004,399.0000000000001
11.512925464970229,11,1,0,9,2,0,0,0,1,1564695,1535585,38152,43.846315789473685,55.84210526315789,0.4933140161267296,1.637734715764337,0.25,6.900345561203553e-05,9.755719565362674e-05,0.25,3.573435600193615e-05,0.25,3.3423268635682745e-05,1.8761201031533043e-05,7.092592086586506e-05,0.25,0,1672,4839,7.518830996459811e-05,0.1090057864785194,6.339836948734687e-05,6.892016559860556e-05,2.1805734364597207e-05,0.4091553092002868,1.6429470314388483e-05,0.2091530710458755,3.3803086604534255e-05,0.1090995445847511,0.1090079024434089,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1.0003254053978008,1,1.4936299999999987,1257.0
10.596634733096073,11,0,0,2,2,0,0,1,0,1564387,1535286,8707,24.60891891891892,50.93243243243244,1.2758526515758315,3.581754096752429,0.25,2.6812710837144863e-05,1.2347495801624964e-05,8.08683165404365e-05,7.933725881806678e-05,0.25,0.25,0.25,6.129763364492679e-05,9.445038837177286e-05,0,1673,4839,9.180468631113516e-05,0.3027836084365845,0.0989830717444419,2.4434275865478142e-05,0.1383957266807556,0.2601262032985687,0.1028779000043869,7.530068366746586e-05,4.303362973943939e-05,0.0684102997183799,3.020993658748985e-05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.000355113804014,1,6.08672500000002,3796.9999999999986
9.210340371976184,12,0,1,2,21,0,0,1,0,1564387,1535286,10165,23.987241379310348,45.53448275862069,0.7806631299858171,2.1829193449185307,0.0476190476190476,0.0476190476190476,7.405494325545139e-05,0.1428571428571428,3.932197470734428e-05,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.1904761904761904,0,1673,4839,0.0113725634291768,0.0113712083548307,0.1363428235054016,0.0113712083548307,0.1364356428384781,0.0113742016255855,0.2614960670471191,0.0113719142973423,0.0113712083548307,0.1359891593456268,0.2615039944648742,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8572562340608196,1,1.0179999999999962,331.0
10.46310334047155,12,0,1,1,1,0,0,0,1,1564127,1535033,9368,28.3404,36.5,0.7268857678763126,2.068628377073081,0.1666666666666666,9.60894017856286e-05,8.611863815060242e-05,4.215785224672452e-05,2.5359253420702296e-05,0.3333333333333333,0.1666666666666666,0.1666666666666666,6.824810008898453e-05,0.1666666666666666,0,1674,4839,0.010104663670063,0.0101047474890947,0.2384132742881775,0.010104663670063,0.010104663670063,0.0101050119847059,0.010104663670063,0.1371018439531326,0.0101047428324818,0.4151841104030609,0.138567641377449,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.0003179732456924,0,0.05805714285714292,34.99999999999999
7.824046010856292,11,1,1,1,4,0,0,1,0,1563787,1534703,18184,26.95083333333333,54.11111111111111,1.017256573797309,2.765597135315653,5.758365878956474e-05,5.212756541688821e-05,3.972324235319701e-05,0.5,5.693454904563728e-05,0.5,7.846445341171651e-05,6.402530640990253e-05,1.1847575618360818e-05,1.6006060662408946e-05,0,1675,4839,0.2809792459011078,0.2069790214300155,2.9500900502442984e-05,4.3841154878832926e-05,3.511029157300036e-05,9.508845130193756e-05,0.099148504436016,2.6243613274038512e-05,7.836565195622487e-05,0.2641448378562927,0.0991431921720504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0003767124117078,1,1.5551999999999992,98.99999999999999
10.23995978915734,11,3,1,1,1,0,0,0,1,1563647,1534567,9112,25.2803125,47.25,0.830661165115553,2.2948355039744635,0.0909090909090909,0.0909090909090909,8.197109229473328e-05,0.1818181818181818,5.294795954215496e-05,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,1676,4839,0.1738249659538269,1.6959916519515526e-05,0.3286847770214081,4.067136441468759e-05,0.1735897660255432,0.0905020162463188,8.262007110408175e-05,4.848158225754883e-05,0.1051260158419609,0.09052325040102,8.615537759768816e-05,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0.909225828142746,1,1.0798571428571457,219.00000000000003
10.085809109330082,11,4,0,2,10,0,0,1,0,1563412,1534339,21177,18.378062015503872,32.93798449612403,1.5921340293410498,4.914224846403406,8.453672823911077e-05,6.955886392546563e-05,2.2156332067534063e-05,1.6755608244488096e-05,4.419589484011001e-05,1.0,2.791615695150419e-05,7.28046305642171e-05,4.199581897866792e-05,5.144711633739205e-05,0,1679,4839,2.4059097812551672e-05,0.1899168640375137,0.0989473462104797,9.081519865295132e-05,8.437753497271535e-05,8.578385928246868e-05,0.0989796444773674,0.4454413652420044,0.1171901896595954,4.483148566053877e-05,6.501984440267885e-05,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1.0004313671501484,1,1.8383750000000005,318.99999999999994
11.512925464970229,11,2,0,2,2,0,0,0,1,1563127,1534062,12664,36.1,57.33333333333333,0.4404798707263535,1.553452496056234,6.826079209357821e-05,1.987514211224081e-05,3.979848628003202e-05,0.2727272727272727,0.0909090909090909,0.3636363636363636,8.007092428064982e-05,3.2150411686470994e-05,1.528313433683181e-05,0.1818181818181818,0,1685,4839,0.5497220754623413,9.552306530498625e-05,8.818017345840221e-05,5.984072945908368e-05,9.392683397092428e-05,0.0895916521549224,4.991258916476412e-05,7.534872584322912e-05,0.3053580224514007,6.625902987110094e-05,8.595442511658395e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9093463479816988,1,2.1724300000000007,3010.0000000000023
10.819778284410283,11,1,0,1,1,0,0,0,1,1562749,1533695,8484,30.622,53.33333333333333,0.6884822705623959,1.990691907591312,9.017489334606702e-05,8.796102605730302e-05,1.84891686986595e-05,0.5,6.368062567766831e-05,0.5,1.5135254531364432e-05,7.512801524612273e-05,2.863419303514414e-05,6.865750212270365e-05,0,1689,4839,1.852139949656561e-05,2.1414694720100005e-05,5.320540354607333e-05,8.866444390703972e-05,2.606774266614106e-05,0.331929087638855,0.1901037544012069,5.232089057125188e-05,7.063843135287486e-05,0.1605305820703506,0.259568303823471,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1.000447860678715,1,1.05474,418.9999999999999
10.596634733096073,11,5,0,1,1,0,0,0,1,1562672,1533620,11140,22.633333333333333,37.44444444444444,1.069576302696907,2.9141445231920056,0.2857142857142857,0.2857142857142857,9.107919090893632e-05,3.2618342616287966e-05,7.818662191462784e-05,1.3671356343455593e-05,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0917941758236408e-05,0,1690,4839,8.850345351409228e-05,8.666683324144293e-05,5.425369056560677e-05,4.694026531411916e-05,0.0662861317396164,0.0715597793459892,3.670401276945091e-05,5.9849797397974286e-05,0.8166755437850952,2.2172535517533266e-05,9.383189646532864e-05,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.0002264734535413,1,1.055675000000001,478.99999999999983
11.512925464970229,11,2,0,1,0,0,0,0,1,1562530,1533482,82,13.292857142857144,49.57142857142857,0.6016195731849917,1.825072246154694,0.3333333333333333,0.1666666666666666,5.8852980608329846e-05,2.064690010366493e-05,0.1666666666666666,5.627788233357455e-05,0.1666666666666666,0.1666666666666666,4.348234120882243e-05,6.884624055708345e-05,0,1692,4839,5.842792840681488e-05,0.1704875081777572,0.2214202433824539,0.2248925566673278,0.1332717686891555,7.795758448101544e-05,2.0381011342024146e-05,0.0546746365725994,5.229925745349495e-05,2.237980169776237e-05,0.1763038635253906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0002481063448112,1,1.2445299999999995,1500.0
10.126631103850338,11,1,0,1,7,0,0,1,0,1562434,1533389,9695,30.137500000000003,50.375,1.0206631781028066,2.775034495974142,0.1111111111111111,0.0555555555555555,2.441842789559909e-05,0.0555555555555555,2.9123820840774555e-05,0.2777777777777778,0.1111111111111111,0.1111111111111111,7.819200222541808e-05,0.2222222222222222,0,1693,4839,0.010103391483426,0.0101038794964551,0.010103391483426,0.010103391483426,0.010103391483426,0.010103391483426,0.383273720741272,0.162027508020401,0.1516769826412201,0.1212071403861045,0.1211938112974166,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.9445761786954061,1,1.0055599999999993,159.99999999999994
